year,raceName,driverFullname,constructorName,position,stop,milliseconds
2022,Hungarian Grand Prix,Daniel Ricciardo,McLaren,15,2.0,21521.0
2022,Belgian Grand Prix,Max Verstappen,Red Bull,1,1.0,22882.0
2022,Belgian Grand Prix,Max Verstappen,Red Bull,1,2.0,22322.0
2022,Belgian Grand Prix,Sergio Pérez,Red Bull,2,1.0,22349.0
2022,Belgian Grand Prix,Sergio Pérez,Red Bull,2,2.0,22650.0
2022,Belgian Grand Prix,Carlos Sainz,Ferrari,3,1.0,22543.0
2022,Belgian Grand Prix,Carlos Sainz,Ferrari,3,2.0,22750.0
2022,Hungarian Grand Prix,Daniel Ricciardo,McLaren,15,1.0,21558.0
2022,United States Grand Prix,Daniel Ricciardo,McLaren,16,1.0,26206.0
2022,Brazilian Grand Prix,Carlos Sainz,Ferrari,3,1.0,25206.0
2022,Brazilian Grand Prix,Carlos Sainz,Ferrari,3,2.0,23483.0
2022,Brazilian Grand Prix,Carlos Sainz,Ferrari,3,3.0,23816.0
2022,Brazilian Grand Prix,Charles Leclerc,Ferrari,4,1.0,30080.0
2022,Brazilian Grand Prix,Charles Leclerc,Ferrari,4,2.0,23172.0
2022,Brazilian Grand Prix,Charles Leclerc,Ferrari,4,3.0,23124.0
2022,Brazilian Grand Prix,Max Verstappen,Red Bull,6,1.0,30942.0
2022,Brazilian Grand Prix,Max Verstappen,Red Bull,6,2.0,31682.0
2022,Brazilian Grand Prix,Max Verstappen,Red Bull,6,3.0,24102.0
2022,Brazilian Grand Prix,Sergio Pérez,Red Bull,7,1.0,22869.0
2022,Brazilian Grand Prix,Sergio Pérez,Red Bull,7,2.0,23152.0
2022,Mexico City Grand Prix,Max Verstappen,Red Bull,1,1.0,22487.0
2022,Mexico City Grand Prix,Sergio Pérez,Red Bull,3,1.0,24892.0
2022,Mexico City Grand Prix,Carlos Sainz,Ferrari,5,1.0,23469.0
2022,Mexico City Grand Prix,Charles Leclerc,Ferrari,6,1.0,22193.0
2022,Mexico City Grand Prix,Daniel Ricciardo,McLaren,7,1.0,22280.0
2022,Mexico City Grand Prix,Lando Norris,McLaren,9,1.0,22585.0
2022,Abu Dhabi Grand Prix,Lando Norris,McLaren,6,1.0,22234.0
2022,Abu Dhabi Grand Prix,Lando Norris,McLaren,6,2.0,21559.0
2022,Abu Dhabi Grand Prix,Daniel Ricciardo,McLaren,9,1.0,21893.0
2022,French Grand Prix,Max Verstappen,Red Bull,1,1.0,35266.0
2022,Abu Dhabi Grand Prix,Carlos Sainz,Ferrari,4,2.0,21575.0
2022,Abu Dhabi Grand Prix,Carlos Sainz,Ferrari,4,1.0,21930.0
2022,Brazilian Grand Prix,Lando Norris,McLaren,\N,1.0,29338.0
2022,Brazilian Grand Prix,Lando Norris,McLaren,\N,2.0,24669.0
2022,Abu Dhabi Grand Prix,Max Verstappen,Red Bull,1,1.0,22735.0
2022,Abu Dhabi Grand Prix,Charles Leclerc,Ferrari,2,1.0,22210.0
2022,Abu Dhabi Grand Prix,Sergio Pérez,Red Bull,3,1.0,21360.0
2022,Abu Dhabi Grand Prix,Sergio Pérez,Red Bull,3,2.0,21367.0
2022,United States Grand Prix,Daniel Ricciardo,McLaren,16,2.0,24436.0
2022,Japanese Grand Prix,Max Verstappen,Red Bull,1,1.0,387399.0
2022,Japanese Grand Prix,Max Verstappen,Red Bull,1,2.0,24308.0
2022,Japanese Grand Prix,Sergio Pérez,Red Bull,2,1.0,392517.0
2022,Japanese Grand Prix,Sergio Pérez,Red Bull,2,2.0,25322.0
2022,Japanese Grand Prix,Charles Leclerc,Ferrari,3,1.0,389973.0
2022,Japanese Grand Prix,Charles Leclerc,Ferrari,3,2.0,25899.0
2022,Japanese Grand Prix,Lando Norris,McLaren,10,1.0,406256.0
2022,Japanese Grand Prix,Lando Norris,McLaren,10,2.0,24595.0
2022,Japanese Grand Prix,Daniel Ricciardo,McLaren,11,1.0,401749.0
2022,Singapore Grand Prix,Sergio Pérez,Red Bull,1,1.0,29550.0
2022,Singapore Grand Prix,Charles Leclerc,Ferrari,2,1.0,32058.0
2022,Singapore Grand Prix,Carlos Sainz,Ferrari,3,1.0,30603.0
2022,Singapore Grand Prix,Lando Norris,McLaren,4,1.0,30528.0
2022,Singapore Grand Prix,Daniel Ricciardo,McLaren,5,1.0,30946.0
2022,Singapore Grand Prix,Max Verstappen,Red Bull,7,1.0,29407.0
2022,Singapore Grand Prix,Max Verstappen,Red Bull,7,2.0,29775.0
2022,Japanese Grand Prix,Daniel Ricciardo,McLaren,11,2.0,25377.0
2022,United States Grand Prix,Lando Norris,McLaren,6,1.0,24026.0
2022,United States Grand Prix,Lando Norris,McLaren,6,2.0,23702.0
2022,United States Grand Prix,Sergio Pérez,Red Bull,4,2.0,24801.0
2022,United States Grand Prix,Sergio Pérez,Red Bull,4,1.0,23403.0
2022,United States Grand Prix,Charles Leclerc,Ferrari,3,2.0,23755.0
2022,United States Grand Prix,Charles Leclerc,Ferrari,3,1.0,24314.0
2022,United States Grand Prix,Max Verstappen,Red Bull,1,1.0,23866.0
2022,United States Grand Prix,Max Verstappen,Red Bull,1,2.0,32254.0
2022,Austrian Grand Prix,Sergio Pérez,Red Bull,\N,1.0,23681.0
2022,Miami Grand Prix,Max Verstappen,Red Bull,1,1.0,18798.0
2022,Miami Grand Prix,Charles Leclerc,Ferrari,2,1.0,19697.0
2022,Miami Grand Prix,Carlos Sainz,Ferrari,3,1.0,22063.0
2022,Miami Grand Prix,Sergio Pérez,Red Bull,4,1.0,18519.0
2022,Miami Grand Prix,Sergio Pérez,Red Bull,4,2.0,18433.0
2022,Miami Grand Prix,Daniel Ricciardo,McLaren,13,1.0,19484.0
2022,Miami Grand Prix,Daniel Ricciardo,McLaren,13,2.0,19280.0
2022,Emilia Romagna Grand Prix,Daniel Ricciardo,McLaren,18,3.0,30155.0
2022,Emilia Romagna Grand Prix,Daniel Ricciardo,McLaren,18,1.0,32362.0
2022,Emilia Romagna Grand Prix,Max Verstappen,Red Bull,1,1.0,30001.0
2022,Emilia Romagna Grand Prix,Max Verstappen,Red Bull,1,2.0,29942.0
2022,Emilia Romagna Grand Prix,Sergio Pérez,Red Bull,2,1.0,30366.0
2022,Emilia Romagna Grand Prix,Sergio Pérez,Red Bull,2,2.0,29627.0
2022,Emilia Romagna Grand Prix,Lando Norris,McLaren,3,1.0,30070.0
2022,Emilia Romagna Grand Prix,Charles Leclerc,Ferrari,6,1.0,31794.0
2022,Emilia Romagna Grand Prix,Charles Leclerc,Ferrari,6,2.0,30042.0
2022,Emilia Romagna Grand Prix,Charles Leclerc,Ferrari,6,3.0,36560.0
2022,Emilia Romagna Grand Prix,Daniel Ricciardo,McLaren,18,2.0,30422.0
2022,Miami Grand Prix,Lando Norris,McLaren,\N,1.0,19986.0
2022,Spanish Grand Prix,Daniel Ricciardo,McLaren,12,1.0,22124.0
2022,Spanish Grand Prix,Daniel Ricciardo,McLaren,12,2.0,22399.0
2022,Spanish Grand Prix,Daniel Ricciardo,McLaren,12,3.0,22154.0
2022,Spanish Grand Prix,Lando Norris,McLaren,8,2.0,23341.0
2022,Spanish Grand Prix,Max Verstappen,Red Bull,1,1.0,22173.0
2022,Spanish Grand Prix,Max Verstappen,Red Bull,1,2.0,21966.0
2022,Spanish Grand Prix,Max Verstappen,Red Bull,1,3.0,21941.0
2022,Spanish Grand Prix,Sergio Pérez,Red Bull,2,1.0,22032.0
2022,Spanish Grand Prix,Sergio Pérez,Red Bull,2,2.0,21619.0
2022,Spanish Grand Prix,Sergio Pérez,Red Bull,2,3.0,21694.0
2022,Spanish Grand Prix,Lando Norris,McLaren,8,3.0,22165.0
2022,Spanish Grand Prix,Carlos Sainz,Ferrari,4,1.0,22341.0
2022,Spanish Grand Prix,Carlos Sainz,Ferrari,4,3.0,22302.0
2022,Spanish Grand Prix,Lando Norris,McLaren,8,1.0,21916.0
2022,Spanish Grand Prix,Carlos Sainz,Ferrari,4,2.0,21867.0
2022,Australian Grand Prix,Max Verstappen,Red Bull,\N,1.0,18281.0
2022,Bahrain Grand Prix,Daniel Ricciardo,McLaren,14,1.0,24915.0
2022,Bahrain Grand Prix,Daniel Ricciardo,McLaren,14,2.0,24885.0
2022,Bahrain Grand Prix,Daniel Ricciardo,McLaren,14,3.0,25139.0
2022,Bahrain Grand Prix,Lando Norris,McLaren,15,1.0,24568.0
2022,Bahrain Grand Prix,Lando Norris,McLaren,15,2.0,27367.0
2022,Bahrain Grand Prix,Lando Norris,McLaren,15,3.0,24975.0
2022,Bahrain Grand Prix,Charles Leclerc,Ferrari,1,1.0,25012.0
2022,Bahrain Grand Prix,Charles Leclerc,Ferrari,1,2.0,24527.0
2022,Bahrain Grand Prix,Charles Leclerc,Ferrari,1,3.0,24613.0
2022,Bahrain Grand Prix,Carlos Sainz,Ferrari,2,1.0,24666.0
2022,Bahrain Grand Prix,Carlos Sainz,Ferrari,2,2.0,24438.0
2022,Bahrain Grand Prix,Carlos Sainz,Ferrari,2,3.0,24287.0
2022,Bahrain Grand Prix,Sergio Pérez,Red Bull,18,1.0,25046.0
2022,Australian Grand Prix,Charles Leclerc,Ferrari,1,1.0,17973.0
2022,Australian Grand Prix,Sergio Pérez,Red Bull,2,1.0,17434.0
2022,Australian Grand Prix,Lando Norris,McLaren,5,1.0,17556.0
2022,Australian Grand Prix,Daniel Ricciardo,McLaren,6,1.0,18150.0
2022,Saudi Arabian Grand Prix,Daniel Ricciardo,McLaren,\N,1.0,20650.0
2022,Bahrain Grand Prix,Sergio Pérez,Red Bull,18,2.0,24173.0
2022,Bahrain Grand Prix,Sergio Pérez,Red Bull,18,3.0,24947.0
2022,Bahrain Grand Prix,Max Verstappen,Red Bull,19,1.0,24897.0
2022,Bahrain Grand Prix,Max Verstappen,Red Bull,19,2.0,24937.0
2022,Bahrain Grand Prix,Max Verstappen,Red Bull,19,3.0,24402.0
2022,Saudi Arabian Grand Prix,Max Verstappen,Red Bull,1,1.0,20731.0
2022,Saudi Arabian Grand Prix,Charles Leclerc,Ferrari,2,1.0,21038.0
2022,Saudi Arabian Grand Prix,Carlos Sainz,Ferrari,3,1.0,21521.0
2022,Saudi Arabian Grand Prix,Sergio Pérez,Red Bull,4,1.0,20481.0
2022,Saudi Arabian Grand Prix,Lando Norris,McLaren,7,1.0,20383.0
2022,British Grand Prix,Lando Norris,McLaren,6,1.0,3043215.0
2022,British Grand Prix,Lando Norris,McLaren,6,2.0,28947.0
2022,British Grand Prix,Lando Norris,McLaren,6,3.0,28659.0
2022,British Grand Prix,Max Verstappen,Red Bull,7,1.0,3037323.0
2022,British Grand Prix,Max Verstappen,Red Bull,7,2.0,29395.0
2022,British Grand Prix,Max Verstappen,Red Bull,7,3.0,29296.0
2022,British Grand Prix,Max Verstappen,Red Bull,7,4.0,28709.0
2022,British Grand Prix,Daniel Ricciardo,McLaren,13,1.0,3063314.0
2022,British Grand Prix,Daniel Ricciardo,McLaren,13,2.0,30262.0
2022,British Grand Prix,Charles Leclerc,Ferrari,4,2.0,28805.0
2022,Canadian Grand Prix,Lando Norris,McLaren,15,1.0,43032.0
2022,Canadian Grand Prix,Lando Norris,McLaren,15,2.0,24134.0
2022,British Grand Prix,Carlos Sainz,Ferrari,1,1.0,3031752.0
2022,British Grand Prix,Carlos Sainz,Ferrari,1,2.0,28574.0
2022,British Grand Prix,Carlos Sainz,Ferrari,1,3.0,28435.0
2022,British Grand Prix,Sergio Pérez,Red Bull,2,1.0,3034772.0
2022,British Grand Prix,Sergio Pérez,Red Bull,2,2.0,37302.0
2022,British Grand Prix,Sergio Pérez,Red Bull,2,3.0,28155.0
2022,British Grand Prix,Charles Leclerc,Ferrari,4,1.0,3036360.0
2022,British Grand Prix,Daniel Ricciardo,McLaren,13,3.0,30599.0
2022,British Grand Prix,Daniel Ricciardo,McLaren,13,4.0,29345.0
2022,Austrian Grand Prix,Daniel Ricciardo,McLaren,9,1.0,21356.0
2022,Austrian Grand Prix,Daniel Ricciardo,McLaren,9,2.0,21889.0
2022,Austrian Grand Prix,Carlos Sainz,Ferrari,\N,1.0,21212.0
2022,Austrian Grand Prix,Carlos Sainz,Ferrari,\N,2.0,21492.0
2022,Austrian Grand Prix,Lando Norris,McLaren,7,2.0,27324.0
2022,Austrian Grand Prix,Lando Norris,McLaren,7,1.0,22684.0
2022,Austrian Grand Prix,Charles Leclerc,Ferrari,1,1.0,21532.0
2022,Austrian Grand Prix,Charles Leclerc,Ferrari,1,2.0,21319.0
2022,Austrian Grand Prix,Charles Leclerc,Ferrari,1,3.0,21650.0
2022,Austrian Grand Prix,Max Verstappen,Red Bull,2,1.0,22022.0
2022,Austrian Grand Prix,Max Verstappen,Red Bull,2,2.0,21444.0
2022,Austrian Grand Prix,Max Verstappen,Red Bull,2,3.0,21319.0
2022,Canadian Grand Prix,Daniel Ricciardo,McLaren,11,2.0,24833.0
2022,Monaco Grand Prix,Daniel Ricciardo,McLaren,13,1.0,26056.0
2022,Monaco Grand Prix,Daniel Ricciardo,McLaren,13,2.0,1168673.0
2022,Spanish Grand Prix,Charles Leclerc,Ferrari,\N,1.0,21794.0
2022,Monaco Grand Prix,Sergio Pérez,Red Bull,1,1.0,24409.0
2022,Monaco Grand Prix,Sergio Pérez,Red Bull,1,2.0,24536.0
2022,Monaco Grand Prix,Sergio Pérez,Red Bull,1,3.0,1172062.0
2022,Monaco Grand Prix,Carlos Sainz,Ferrari,2,1.0,24666.0
2022,Monaco Grand Prix,Carlos Sainz,Ferrari,2,2.0,1174793.0
2022,Monaco Grand Prix,Max Verstappen,Red Bull,3,1.0,27009.0
2022,Monaco Grand Prix,Max Verstappen,Red Bull,3,2.0,26930.0
2022,Monaco Grand Prix,Max Verstappen,Red Bull,3,3.0,1175575.0
2022,Monaco Grand Prix,Charles Leclerc,Ferrari,4,1.0,25710.0
2022,Monaco Grand Prix,Charles Leclerc,Ferrari,4,2.0,28034.0
2022,Monaco Grand Prix,Lando Norris,McLaren,6,1.0,24872.0
2022,Monaco Grand Prix,Lando Norris,McLaren,6,2.0,24760.0
2022,Monaco Grand Prix,Lando Norris,McLaren,6,3.0,1183029.0
2022,Monaco Grand Prix,Lando Norris,McLaren,6,4.0,24607.0
2022,Monaco Grand Prix,Charles Leclerc,Ferrari,4,3.0,1176822.0
2022,Azerbaijan Grand Prix,Charles Leclerc,Ferrari,\N,1.0,23212.0
2022,Canadian Grand Prix,Max Verstappen,Red Bull,1,1.0,24217.0
2022,Canadian Grand Prix,Max Verstappen,Red Bull,1,2.0,23704.0
2022,Canadian Grand Prix,Carlos Sainz,Ferrari,2,1.0,24215.0
2022,Canadian Grand Prix,Carlos Sainz,Ferrari,2,2.0,24881.0
2022,Canadian Grand Prix,Charles Leclerc,Ferrari,5,1.0,26199.0
2022,Canadian Grand Prix,Daniel Ricciardo,McLaren,11,1.0,27937.0
2022,Azerbaijan Grand Prix,Max Verstappen,Red Bull,1,1.0,21468.0
2022,Azerbaijan Grand Prix,Max Verstappen,Red Bull,1,2.0,20722.0
2022,Azerbaijan Grand Prix,Sergio Pérez,Red Bull,2,1.0,23379.0
2022,Azerbaijan Grand Prix,Sergio Pérez,Red Bull,2,2.0,22349.0
2022,Azerbaijan Grand Prix,Daniel Ricciardo,McLaren,8,1.0,21794.0
2022,Azerbaijan Grand Prix,Lando Norris,McLaren,9,1.0,21443.0
